id,season,Team,DD2,TD3,DQ,EJECT,TECH,FLAG,AST_TO,STL_TO,RAT,SC_EFF,SH_EFF
3936299,2020-21,DEN,1,0,1,1,0,1,2.1,0.6,-,1.285,0.56
3936299,2022-23,DEN,5,1,0,0,2,0,2.8,0.5,-,1.247,0.54
3136776,2015-16,LAL,1,0,0,0,2,0,1.4,0.5,-,1.103,0.48
3136776,2016-17,LAL,2,0,1,1,5,0,1.7,0.5,-,1.135,0.48
3136776,2017-18,BKN,5,1,1,0,1,0,1.7,0.2,-,1.106,0.48
3136776,2018-19,BKN,14,0,0,0,5,0,2.2,0.4,-,1.129,0.51
3136776,2019-20,GS,1,0,0,1,4,0,2.0,0.3,-,1.227,0.52
3136776,2019-20,MIN,2,0,0,0,0,0,1.7,0.4,-,1.232,0.5
3136776,2020-21,MIN,6,0,0,1,3,0,2.2,0.4,-,1.221,0.52
3136776,2021-22,MIN,12,0,1,0,5,0,2.8,0.4,-,1.206,0.5
3136776,2022-23,MIN,7,0,1,2,6,0,2.3,0.4,-,1.33,0.57
3136776,2022-23,LAL,2,0,0,0,0,0,2.6,0.3,-,1.339,0.59
4278073,2018-19,LAC,1,0,0,0,0,0,1.9,0.7,-,1.242,0.51
4278073,2019-20,OKC,9,1,0,0,0,0,1.7,0.6,-,1.311,0.51
4278073,2020-21,OKC,3,0,0,0,0,0,2.0,0.3,-,1.469,0.57
4278073,2021-22,OKC,6,1,0,0,1,0,2.1,0.5,-,1.303,0.5
4278073,2022-23,OKC,3,0,2,0,3,0,1.9,0.6,-,1.546,0.53
4278129,2018-19,PHX,39,0,1,0,3,0,1.0,0.5,-,1.332,0.59
4278129,2019-20,PHX,23,0,0,0,2,1,0.9,0.3,-,1.215,0.55
4278129,2020-21,PHX,33,0,2,0,0,0,1.0,0.4,-,1.451,0.63
4278129,2021-22,PHX,30,0,3,0,5,1,0.9,0.4,-,1.43,0.64
4278129,2022-23,PHX,36,0,1,0,7,0,1.0,0.3,-,1.356,0.59
4278104,2019-20,DEN,9,0,0,0,0,0,0.9,0.6,-,1.337,0.59
4278104,2020-21,DEN,15,0,0,0,0,1,0.9,0.5,-,1.422,0.65
4278104,2021-22,DEN,1,0,0,0,0,0,1.4,0.8,-,0.864,0.41
4278104,2022-23,DEN,3,0,0,1,2,2,1.0,0.5,-,1.322,0.6
3908809,2017-18,UTAH,0,0,0,0,2,0,1.4,0.5,-,1.186,0.51
3908809,2018-19,UTAH,1,0,0,0,2,0,1.5,0.5,-,1.195,0.49
3908809,2019-20,UTAH,1,0,0,0,6,2,1.6,0.4,-,1.233,0.51
3908809,2020-21,UTAH,2,0,0,1,5,0,1.9,0.4,-,1.284,0.52
3908809,2021-22,UTAH,3,0,0,1,5,0,1.8,0.5,-,1.259,0.53
3908809,2022-23,CLE,5,0,0,1,4,1,1.7,0.6,-,1.371,0.57
4066261,2017-18,MIA,7,0,0,0,2,0,1.5,0.5,-,1.403,0.51
4066261,2018-19,MIA,11,0,0,0,3,0,1.5,0.6,-,1.5,0.58
4066261,2019-20,MIA,40,3,2,0,0,1,1.8,0.4,-,1.451,0.56
4066261,2020-21,MIA,33,2,2,0,1,0,2.0,0.4,-,1.496,0.57
4066261,2021-22,MIA,27,0,1,0,3,0,1.3,0.5,-,1.465,0.56
4066261,2022-23,MIA,31,0,2,1,7,1,1.3,0.5,-,1.373,0.54
4249,2010-11,UTAH,0,0,0,0,0,0,1.2,0.4,-,1.324,0.54
4249,2011-12,UTAH,1,0,0,0,1,0,1.9,0.5,-,1.334,0.5
4249,2012-13,UTAH,0,0,1,0,0,0,1.8,0.5,-,1.316,0.5
4249,2013-14,UTAH,9,0,0,0,0,0,1.9,0.5,-,1.209,0.45
4249,2014-15,UTAH,2,0,0,0,0,0,1.5,0.5,-,1.346,0.5
4249,2015-16,UTAH,4,0,0,0,1,0,1.5,0.5,-,1.313,0.49
4249,2016-17,UTAH,2,0,0,0,0,0,1.8,0.5,-,1.385,0.54
4249,2017-18,BOS,0,0,0,0,0,0,0.0,0.0,-,1.0,0.5
4249,2018-19,BOS,2,0,0,0,0,0,2.3,0.6,-,1.299,0.53
4249,2019-20,BOS,8,0,0,0,1,0,2.2,0.4,-,1.299,0.56
4249,2020-21,CHA,2,0,0,0,0,0,2.0,0.6,-,1.312,0.54
4249,2021-22,CHA,1,0,0,0,2,0,2.2,0.6,-,1.261,0.53
4249,2022-23,CHA,2,0,0,0,0,1,2.1,0.4,-,1.262,0.52
4277961,2018-19,MEM,2,0,6,0,4,0,0.7,0.5,-,1.355,0.55
4277961,2019-20,MEM,3,0,8,0,2,0,0.8,0.4,-,1.315,0.57
4277961,2020-21,MEM,0,0,0,0,0,0,0.8,0.8,-,1.264,0.49
4277961,2021-22,MEM,7,0,3,0,3,0,0.7,0.6,-,1.228,0.48
4277961,2022-23,MEM,7,0,4,0,9,2,0.6,0.6,-,1.427,0.57
3917376,2016-17,BOS,0,0,0,0,1,0,0.9,0.5,-,1.217,0.51
3917376,2017-18,BOS,2,0,4,0,3,1,0.9,0.6,-,1.267,0.54
3917376,2018-19,BOS,2,0,0,0,3,0,1.0,0.7,-,1.217,0.52
3917376,2019-20,BOS,8,0,3,0,2,0,0.9,0.5,-,1.307,0.55
3917376,2020-21,BOS,10,0,0,0,3,0,1.2,0.5,-,1.287,0.56
3917376,2021-22,BOS,11,2,0,0,4,0,1.3,0.4,-,1.281,0.54
3917376,2022-23,BOS,13,0,0,0,3,3,1.2,0.4,-,1.29,0.55
2779,2005-06,NO,21,2,0,0,9,0,3.3,1.0,-,1.328,0.46
2779,2006-07,NO,27,1,0,0,9,0,3.5,0.7,-,1.268,0.47
2779,2007-08,NO,56,1,0,0,11,0,4.6,1.1,-,1.304,0.52
2779,2008-09,NO,50,6,1,1,11,0,3.7,0.9,-,1.419,0.53
2779,2009-10,NO,23,1,2,0,4,0,4.3,0.9,-,1.32,0.53
2779,2010-11,NO,32,0,0,0,8,0,4.4,1.1,-,1.366,0.5
2779,2011-12,LAC,23,0,0,0,8,0,4.4,1.2,-,1.336,0.52
2779,2012-13,LAC,31,0,1,0,5,0,4.3,1.1,-,1.386,0.53
2779,2013-14,LAC,39,0,1,0,10,1,4.6,1.1,-,1.362,0.51
2779,2014-15,LAC,40,1,2,0,5,2,4.4,0.8,-,1.337,0.54
2779,2015-16,LAC,38,0,0,0,12,0,3.8,0.8,-,1.298,0.52
2779,2016-17,LAC,24,1,0,0,9,2,3.8,0.8,-,1.406,0.56
2779,2017-18,HOU,14,1,1,0,10,0,3.6,0.8,-,1.355,0.55
2779,2018-19,HOU,18,1,1,1,6,0,3.1,0.8,-,1.258,0.51
2779,2019-20,OKC,10,0,1,0,4,0,2.9,0.7,-,1.389,0.55
2779,2020-21,PHX,25,1,0,0,10,0,4.0,0.6,-,1.307,0.56
2779,2021-22,PHX,34,2,0,1,11,0,4.6,0.8,-,1.302,0.54
2779,2022-23,PHX,17,0,1,0,6,1,4.6,0.8,-,1.226,0.51
3012,2006-07,MEM,0,0,0,0,0,0,2.7,1.2,-,1.474,0.41
3012,2007-08,MEM,1,0,1,0,1,0,2.3,0.7,-,1.336,0.46
3012,2008-09,MEM,1,0,1,0,0,2,2.3,0.6,-,1.36,0.44
3012,2008-09,HOU,0,0,0,0,0,0,2.6,0.6,-,1.321,0.5
3012,2009-10,HOU,2,0,0,0,2,0,2.6,0.5,-,1.336,0.44
3012,2010-11,HOU,10,1,0,0,5,0,3.2,0.6,-,1.25,0.51
3012,2011-12,HOU,4,1,0,0,4,0,2.4,0.6,-,1.306,0.49
3012,2012-13,TOR,11,1,1,1,8,0,2.8,0.6,-,1.27,0.48
3012,2013-14,TOR,18,2,5,1,11,1,3.0,0.6,-,1.312,0.51
3012,2014-15,TOR,13,2,1,0,8,1,2.7,0.6,-,1.193,0.48
3012,2015-16,TOR,12,1,1,2,11,1,2.2,0.7,-,1.364,0.52
3012,2016-17,TOR,11,1,1,1,8,1,2.4,0.5,-,1.464,0.57
3012,2017-18,TOR,23,3,2,2,10,1,2.9,0.5,-,1.342,0.55
3012,2018-19,TOR,20,2,1,0,8,1,3.1,0.5,-,1.253,0.52
3012,2019-20,TOR,15,2,0,0,13,2,2.4,0.5,-,1.402,0.52
3012,2020-21,TOR,9,2,1,3,9,2,2.7,0.4,-,1.327,0.55
3012,2021-22,MIA,16,2,1,1,10,0,2.8,0.4,-,1.346,0.56
3012,2022-23,MIA,2,1,1,0,5,0,2.7,0.6,-,1.268,0.51
4066259,2017-18,SAC,3,0,1,0,0,0,1.8,0.4,-,1.059,0.44
4066259,2018-19,SAC,16,1,0,0,5,0,2.6,0.6,-,1.27,0.5
4066259,2019-20,SAC,9,0,1,0,6,0,2.2,0.5,-,1.321,0.51
4066259,2020-21,SAC,11,0,1,0,10,0,2.4,0.5,-,1.316,0.52
4066259,2021-22,SAC,5,0,1,2,6,1,2.0,0.4,-,1.252,0.51
4066259,2022-23,SAC,11,0,0,1,11,0,2.5,0.5,-,1.372,0.56
4065648,2017-18,BOS,4,0,0,0,2,0,1.1,0.7,-,1.332,0.54
4065648,2018-19,BOS,8,0,1,0,3,1,1.4,0.7,-,1.2,0.51
4065648,2019-20,BOS,10,0,0,0,7,1,1.3,0.6,-,1.262,0.53
4065648,2020-21,BOS,15,1,0,0,5,1,1.6,0.4,-,1.284,0.53
4065648,2021-22,BOS,22,0,0,0,13,0,1.5,0.3,-,1.308,0.53
4065648,2022-23,BOS,31,1,0,1,12,0,1.6,0.4,-,1.427,0.54
3934672,2018-19,DAL,3,0,0,0,0,0,2.6,0.4,-,1.2,0.52
3934672,2019-20,DAL,2,0,1,0,0,0,2.8,0.3,-,1.201,0.52
3934672,2020-21,DAL,1,0,1,0,0,0,3.0,0.4,-,1.367,0.59
3934672,2021-22,DAL,7,0,0,0,1,0,3.0,0.5,-,1.275,0.55
3934672,2022-23,NY,5,0,0,0,2,1,3.0,0.4,-,1.367,0.55
3978,2009-10,TOR,0,0,0,0,0,0,0.9,0.7,-,1.293,0.5
3978,2010-11,TOR,1,0,0,0,4,0,1.0,0.6,-,1.222,0.47
3978,2011-12,TOR,0,0,0,1,6,0,1.0,0.4,-,1.167,0.44
3978,2012-13,TOR,0,0,1,0,7,0,1.4,0.5,-,1.206,0.46
3978,2013-14,TOR,2,0,0,0,8,0,1.8,0.5,-,1.273,0.45
3978,2014-15,TOR,4,0,0,1,6,1,1.5,0.5,-,1.216,0.43
3978,2015-16,TOR,3,0,0,1,5,1,1.8,0.5,-,1.329,0.46
3978,2016-17,TOR,5,0,0,1,13,1,1.6,0.4,-,1.307,0.48
3978,2017-18,TOR,0,0,0,1,8,0,2.4,0.5,-,1.302,0.49
3978,2018-19,SA,12,1,1,0,11,1,2.4,0.4,-,1.245,0.48
3978,2019-20,SA,7,0,1,1,14,3,2.3,0.4,-,1.434,0.54
3978,2020-21,SA,13,0,0,0,7,0,3.5,0.5,-,1.43,0.5
3978,2021-22,CHI,6,0,1,1,12,1,2.1,0.4,-,1.38,0.52
3978,2022-23,CHI,6,0,0,1,12,2,2.5,0.5,-,1.394,0.52
3213,2007-08,ATL,25,0,1,1,1,1,0.9,0.4,-,1.229,0.5
3213,2008-09,ATL,20,0,0,0,3,0,1.6,0.5,-,1.301,0.53
3213,2009-10,ATL,39,0,1,0,2,0,1.5,0.5,-,1.355,0.55
3213,2010-11,ATL,36,0,0,0,2,0,2.2,0.5,-,1.279,0.56
3213,2011-12,ATL,2,0,1,0,0,0,1.5,0.6,-,1.32,0.55
3213,2012-13,ATL,43,0,2,0,2,1,1.6,0.5,-,1.216,0.54
3213,2013-14,ATL,9,0,0,0,1,0,1.2,0.4,-,1.281,0.57
3213,2014-15,ATL,14,1,0,0,2,0,2.4,0.7,-,1.198,0.54
3213,2015-16,ATL,17,0,0,0,1,0,2.5,0.6,-,1.192,0.55
3213,2016-17,BOS,8,0,1,0,1,2,2.9,0.5,-,1.189,0.53
3213,2017-18,BOS,15,0,1,0,1,1,2.6,0.3,-,1.231,0.55
3213,2018-19,BOS,10,1,0,0,2,1,2.8,0.6,-,1.279,0.59
3213,2019-20,PHI,6,0,1,0,1,0,3.4,0.7,-,1.126,0.52
3213,2020-21,OKC,1,0,0,0,0,0,3.2,0.9,-,1.106,0.53
3213,2021-22,BOS,15,0,0,0,0,1,3.6,0.8,-,1.232,0.55
3213,2022-23,BOS,7,0,0,1,0,2,5.1,0.8,-,1.286,0.63
6589,2012-13,GS,0,0,2,1,2,1,1.0,0.8,-,0.883,0.35
6589,2013-14,GS,4,0,3,1,6,2,1.7,1.1,-,1.113,0.47
6589,2014-15,GS,18,1,1,0,11,0,2.2,0.9,-,1.204,0.52
6589,2015-16,GS,33,13,2,0,13,1,2.3,0.5,-,1.381,0.55
6589,2016-17,GS,17,5,2,1,15,2,2.9,0.8,-,1.194,0.48
6589,2017-18,GS,23,3,0,3,15,0,2.5,0.5,-,1.249,0.52
6589,2018-19,GS,8,0,2,1,16,2,2.7,0.6,-,1.152,0.5
6589,2019-20,GS,8,2,0,3,14,0,2.7,0.6,-,1.092,0.45
6589,2020-21,GS,17,6,2,2,14,2,3.0,0.6,-,1.168,0.49
6589,2021-22,GS,4,1,1,1,14,1,2.3,0.4,-,1.346,0.56
6589,2022-23,GS,11,0,4,2,17,2,2.5,0.4,-,1.302,0.57
3064514,2014-15,LAL,0,0,0,0,0,0,0.0,0.0,-,0.667,0.33
3064514,2015-16,LAL,34,1,2,0,2,0,1.0,0.4,-,1.101,0.43
3064514,2016-17,LAL,18,3,2,0,7,0,1.5,0.3,-,1.26,0.5
3064514,2017-18,LAL,28,1,6,0,7,0,1.0,0.2,-,1.463,0.56
3064514,2018-19,NO,31,1,3,0,4,0,1.1,0.3,-,1.437,0.56
3064514,2019-20,NY,30,0,1,0,6,2,1.0,0.3,-,1.241,0.49
3064514,2020-21,NY,41,6,1,1,11,0,1.8,0.3,-,1.296,0.52
3064514,2021-22,NY,31,1,1,2,12,1,1.5,0.2,-,1.161,0.46
3064514,2022-23,NY,40,0,1,1,11,1,1.5,0.2,-,1.352,0.54
3908845,2017-18,ATL,11,0,4,0,0,0,0.9,0.4,-,1.426,0.59
3908845,2018-19,ATL,32,0,3,1,0,2,1.0,0.2,-,1.43,0.59
3908845,2019-20,ATL,22,0,3,0,0,1,0.8,0.4,-,1.463,0.63
3908845,2020-21,ATL,16,0,0,0,3,0,0.9,0.4,-,1.441,0.61
3908845,2021-22,ATL,16,0,2,0,3,1,1.6,0.6,-,1.36,0.58
3908845,2022-23,ATL,11,0,6,1,4,0,1.1,0.5,-,1.317,0.56
2990984,2016-17,NO,0,0,0,1,0,1,1.6,0.4,-,1.036,0.49
2990984,2016-17,SAC,0,0,0,0,0,0,0.8,0.4,-,1.277,0.58
2990984,2017-18,SAC,0,0,0,0,0,0,1.3,0.7,-,1.156,0.54
2990984,2018-19,SAC,3,0,2,0,2,0,1.4,0.4,-,1.246,0.56
2990984,2019-20,SAC,2,0,0,0,2,0,1.3,0.4,-,1.189,0.55
2990984,2020-21,SAC,2,0,0,0,0,0,2.0,0.5,-,1.185,0.55
2990984,2021-22,SAC,0,0,0,1,3,0,1.2,0.5,-,1.143,0.51
2990984,2021-22,IND,1,0,0,0,2,0,2.0,0.4,-,1.168,0.55
2990984,2022-23,IND,3,0,1,0,1,0,1.6,0.7,-,1.295,0.6
3195,2007-08,MEM,2,0,1,0,0,0,2.5,0.5,-,1.127,0.46
3195,2008-09,MEM,2,0,1,0,0,0,2.5,0.6,-,1.226,0.5
3195,2009-10,MEM,4,0,4,0,0,0,2.5,0.6,-,1.155,0.49
3195,2010-11,MEM,7,0,0,0,0,0,3.0,0.8,-,1.162,0.49
3195,2011-12,MEM,8,0,1,0,0,0,3.2,1.1,-,1.152,0.48
3195,2012-13,MEM,7,0,0,0,0,0,2.6,0.9,-,1.243,0.5
3195,2013-14,MEM,5,0,1,0,0,0,2.9,0.7,-,1.219,0.5
3195,2014-15,MEM,6,0,0,0,0,0,2.4,0.6,-,1.255,0.51
3195,2015-16,MEM,4,0,0,0,0,0,4.1,0.8,-,1.231,0.48
3195,2016-17,MEM,8,0,0,0,0,0,2.8,0.6,-,1.401,0.54
3195,2017-18,MEM,0,0,0,0,0,0,2.7,0.7,-,1.22,0.45
3195,2018-19,MEM,10,0,1,0,0,0,3.5,0.7,-,1.32,0.51
3195,2019-20,UTAH,0,0,0,0,0,0,2.3,0.4,-,1.19,0.49
3195,2020-21,UTAH,6,0,0,0,0,0,3.1,0.7,-,1.292,0.55
3195,2021-22,UTAH,2,0,0,0,0,0,3.1,0.8,-,1.247,0.54
3195,2022-23,UTAH,5,0,0,0,0,2,4.5,0.6,-,1.229,0.51
3195,2022-23,MIN,1,0,1,0,0,0,4.1,1.0,-,1.434,0.58
2566769,2016-17,MIL,2,1,0,0,0,0,2.8,0.7,-,1.208,0.52
2566769,2017-18,MIL,1,0,1,0,0,0,2.3,0.6,-,1.243,0.55
2566769,2018-19,MIL,0,0,1,0,0,0,2.3,0.5,-,1.338,0.57
2566769,2019-20,IND,9,0,0,0,0,1,2.9,0.3,-,1.2,0.49
2566769,2020-21,IND,6,0,0,0,0,0,2.9,0.4,-,1.21,0.53
2566769,2021-22,IND,6,1,0,0,0,1,2.8,0.4,-,1.265,0.5
2566769,2022-23,BOS,0,0,0,0,0,2,2.5,0.5,-,1.366,0.57
4351851,2018-19,POR,0,0,0,0,0,0,1.2,0.1,-,1.19,0.52
4351851,2019-20,POR,1,0,1,0,0,0,1.6,0.4,-,1.08,0.47
4351851,2020-21,POR,0,0,1,0,0,0,2.1,0.4,-,1.252,0.57
4351851,2021-22,POR,2,0,0,0,1,0,1.9,0.3,-,1.24,0.56
4351851,2022-23,POR,0,0,0,0,0,1,2.0,0.3,-,1.25,0.55
6478,2011-12,PHI,2,0,0,0,0,0,0.9,0.6,-,0.973,0.46
6478,2012-13,ORL,46,0,4,0,1,0,1.0,0.4,-,1.134,0.52
6478,2013-14,ORL,36,0,4,1,4,1,0.9,0.5,-,1.165,0.51
6478,2014-15,ORL,45,0,3,0,3,0,1.0,0.4,-,1.184,0.52
6478,2015-16,ORL,29,0,2,0,3,1,1.5,0.4,-,1.129,0.51
6478,2016-17,ORL,38,0,0,0,4,0,1.8,0.6,-,1.063,0.48
6478,2017-18,ORL,29,1,0,0,3,0,1.8,0.5,-,1.118,0.51
6478,2018-19,ORL,60,1,1,0,4,0,1.9,0.5,-,1.23,0.55
6478,2019-20,ORL,41,0,1,0,4,0,2.5,0.6,-,1.176,0.52
6478,2020-21,ORL,30,1,0,0,5,0,2.0,0.5,-,1.189,0.54
6478,2020-21,CHI,18,1,0,0,4,0,2.4,0.5,-,1.145,0.53
6478,2021-22,CHI,44,0,2,0,10,1,1.7,0.5,-,1.116,0.52
6478,2022-23,CHI,51,1,0,1,8,0,1.9,0.4,-,1.26,0.57
3074752,2015-16,BOS,0,0,0,0,0,0,1.9,0.3,-,0.679,0.3
3074752,2016-17,BOS,1,0,0,0,3,0,2.8,1.0,-,0.998,0.44
3074752,2017-18,BOS,1,1,0,0,1,0,2.9,1.0,-,1.125,0.49
3074752,2018-19,BOS,1,0,0,0,2,0,3.4,1.0,-,1.063,0.48
3074752,2019-20,CHA,2,0,0,0,4,1,1.8,0.4,-,1.205,0.51
3074752,2020-21,CHA,5,0,0,0,3,0,2.3,0.7,-,1.241,0.55
3074752,2021-22,CHA,3,1,0,0,7,0,3.4,1.0,-,1.207,0.54
3074752,2022-23,CHA,1,0,0,0,1,1,2.4,0.6,-,1.119,0.48
2991230,2016-17,TOR,0,0,0,0,0,0,2.3,1.1,-,0.964,0.4
2991230,2017-18,TOR,0,0,0,0,2,0,3.3,0.9,-,1.204,0.52
2991230,2018-19,TOR,1,0,0,0,1,0,3.7,0.7,-,1.168,0.5
2991230,2019-20,TOR,8,0,0,0,4,0,3.0,0.8,-,1.232,0.51
2991230,2020-21,TOR,5,0,0,0,5,1,3.5,0.9,-,1.171,0.49
2991230,2021-22,TOR,10,1,0,0,4,0,2.6,0.7,-,1.203,0.51
2991230,2022-23,TOR,10,1,1,1,8,0,3.5,0.9,-,1.201,0.49
2991070,2014-15,PHI,0,0,2,0,0,1,0.9,0.5,-,1.168,0.42
2991070,2015-16,PHI,3,0,1,0,2,0,1.2,0.5,-,1.25,0.45
2991070,2016-17,PHI,0,0,0,0,0,0,0.0,0.0,-,0.941,0.35
2991070,2016-17,OKC,0,0,0,0,0,0,1.1,0.8,-,1.354,0.54
2991070,2017-18,OKC,2,0,0,0,1,1,1.1,0.6,-,1.496,0.57
2991070,2018-19,OKC,4,0,2,0,1,0,1.2,0.9,-,1.324,0.57
2991070,2019-20,DEN,0,0,0,0,2,0,1.4,0.8,-,1.342,0.56
2991070,2020-21,DET,3,0,0,0,1,0,1.4,0.3,-,1.293,0.49
2991070,2021-22,DET,1,0,0,0,0,0,1.3,0.5,-,1.293,0.49
2991070,2022-23,POR,2,0,0,0,2,0,1.3,0.4,-,1.413,0.55
3147657,2018-19,PHX,0,0,2,0,0,0,2.5,1.8,-,1.215,0.52
3147657,2019-20,PHX,1,0,1,0,0,1,1.8,1.4,-,1.378,0.58
3147657,2020-21,PHX,2,0,0,0,0,0,2.7,1.3,-,1.45,0.64
3147657,2021-22,PHX,0,0,0,0,1,0,2.7,1.4,-,1.354,0.6
3147657,2022-23,PHX,1,0,0,0,1,0,2.6,0.8,-,1.263,0.53
3147657,2022-23,BKN,1,0,0,0,0,0,1.5,0.5,-,1.404,0.54
4066328,2017-18,BKN,4,0,1,0,1,0,0.6,0.3,-,1.479,0.6
4066328,2018-19,BKN,24,0,7,0,3,0,1.1,0.4,-,1.537,0.6
4066328,2019-20,BKN,30,0,2,0,1,0,1.4,0.5,-,1.667,0.65
4066328,2020-21,BKN,5,0,0,0,2,0,0.9,0.3,-,2.062,0.68
4066328,2020-21,CLE,20,0,0,0,1,0,1.1,0.3,-,1.612,0.62
4066328,2021-22,CLE,32,0,0,0,0,1,1.0,0.5,-,1.659,0.68
4066328,2022-23,CLE,32,0,0,0,0,2,1.2,0.6,-,1.548,0.64
3064290,2014-15,ORL,1,0,0,0,0,0,0.9,0.6,-,1.168,0.48
3064290,2015-16,ORL,12,0,1,0,1,0,1.9,0.9,-,1.242,0.51
3064290,2016-17,ORL,7,0,1,0,1,0,1.7,0.7,-,1.178,0.5
3064290,2017-18,ORL,17,0,1,0,2,0,1.3,0.6,-,1.182,0.5
3064290,2018-19,ORL,19,0,2,0,2,0,1.8,0.4,-,1.191,0.51
3064290,2019-20,ORL,20,1,1,0,6,0,2.3,0.5,-,1.166,0.48
3064290,2020-21,ORL,3,1,0,0,1,1,1.6,0.2,-,1.242,0.51
3064290,2020-21,DEN,0,0,0,0,0,0,1.9,0.6,-,1.233,0.54
3064290,2021-22,DEN,6,0,1,1,8,0,1.4,0.3,-,1.35,0.57
3064290,2022-23,DEN,11,0,1,0,8,1,2.1,0.6,-,1.457,0.6
2528210,2013-14,NY,0,0,1,0,0,0,1.4,0.9,-,1.199,0.52
2528210,2014-15,NY,0,0,1,0,2,0,1.5,0.2,-,1.121,0.47
2528210,2015-16,ATL,0,0,0,0,1,0,2.2,0.9,-,1.23,0.52
2528210,2016-17,ATL,0,0,0,0,1,0,1.7,0.5,-,1.253,0.54
2528210,2017-18,NY,2,0,0,0,2,0,1.7,0.7,-,1.164,0.5
2528210,2018-19,NY,2,0,1,0,0,0,1.5,0.5,-,1.212,0.47
2528210,2018-19,DAL,0,0,0,0,0,1,1.5,0.5,-,1.101,0.49
2528210,2019-20,DAL,0,0,0,0,4,0,2.0,0.6,-,1.268,0.55
2528210,2020-21,DAL,0,0,0,0,5,0,2.0,0.5,-,1.277,0.56
2528210,2021-22,DAL,0,0,0,0,1,1,2.7,1.1,-,1.128,0.49
2528210,2022-23,DAL,0,0,0,0,1,0,2.2,0.8,-,1.203,0.53
3593,2014-15,BKN,0,0,0,0,1,0,0.9,0.4,-,1.215,0.53
3593,2015-16,BKN,1,0,0,0,2,0,0.9,0.3,-,1.184,0.52
3593,2016-17,BKN,0,0,0,0,0,0,1.0,0.3,-,1.282,0.52
3593,2016-17,WSH,0,0,0,0,0,0,0.6,0.3,-,1.41,0.55
3593,2017-18,IND,0,0,0,0,1,0,1.1,0.5,-,1.339,0.57
3593,2018-19,IND,0,0,1,0,5,0,1.2,0.5,-,1.383,0.57
3593,2019-20,UTAH,0,0,1,0,3,0,0.8,0.2,-,1.364,0.55
3593,2020-21,UTAH,0,0,1,0,6,1,1.1,0.4,-,1.324,0.54
3593,2021-22,UTAH,3,0,0,0,7,0,1.0,0.3,-,1.345,0.55
3593,2022-23,DET,0,0,0,1,10,2,1.1,0.3,-,1.443,0.57
4066421,2017-18,LAL,13,2,0,0,1,0,2.8,0.6,-,0.936,0.44
4066421,2018-19,LAL,4,1,2,0,0,0,2.5,0.7,-,1.02,0.49
4066421,2019-20,NO,12,3,0,0,0,1,2.3,0.5,-,1.084,0.51
4066421,2020-21,NO,5,1,0,0,0,0,2.6,0.7,-,1.146,0.54
4066421,2021-22,CHI,3,1,0,0,0,0,2.2,0.8,-,1.188,0.57
2580782,2014-15,DET,1,0,1,0,0,0,3.2,0.6,-,0.858,0.34
2580782,2015-16,DET,0,0,0,0,0,0,3.1,0.4,-,1.074,0.36
2580782,2016-17,BKN,0,0,0,0,0,0,2.8,0.7,-,1.43,0.51
2580782,2017-18,BKN,7,0,1,0,1,0,4.1,0.5,-,1.202,0.47
2580782,2018-19,BKN,2,0,4,0,7,0,2.0,0.3,-,1.38,0.52
2580782,2019-20,BKN,9,0,0,0,7,1,2.5,0.2,-,1.291,0.48
2580782,2020-21,BKN,0,0,0,0,0,0,1.8,0.4,-,1.25,0.44
2580782,2021-22,WSH,7,1,0,0,4,0,3.5,0.4,-,1.13,0.45
2580782,2021-22,DAL,0,0,0,0,3,0,2.9,0.5,-,1.494,0.58
2580782,2022-23,DAL,1,0,0,1,4,1,3.1,0.4,-,1.354,0.55
2580782,2022-23,BKN,8,0,0,0,3,0,4.3,0.5,-,1.205,0.46
4238,2010-11,LAC,1,0,0,0,1,0,1.5,0.5,-,1.117,0.46
4238,2011-12,LAC,0,0,1,0,1,0,1.4,0.7,-,1.048,0.41
4238,2012-13,LAC,2,0,1,0,3,0,1.7,0.8,-,1.132,0.47
4238,2013-14,PHX,4,0,0,0,3,0,1.6,0.5,-,1.372,0.52
4238,2014-15,PHX,13,2,1,2,10,0,1.8,0.5,-,1.316,0.49
4238,2015-16,PHX,3,0,1,0,2,0,1.7,0.6,-,1.285,0.5
4238,2016-17,PHX,7,1,1,0,5,0,1.9,0.4,-,1.344,0.48
4238,2017-18,PHX,0,0,0,0,0,0,0.9,0.4,-,1.175,0.45
4238,2017-18,MIL,3,1,2,0,4,1,1.8,0.7,-,1.334,0.54
4238,2018-19,MIL,8,1,0,1,8,0,2.6,0.7,-,1.278,0.55
4238,2019-20,MIL,2,0,1,0,3,1,2.2,0.4,-,1.294,0.53
4238,2020-21,NO,4,0,0,1,3,2,2.4,0.5,-,1.19,0.5
4238,2021-22,LAC,2,0,0,0,2,0,1.9,0.6,-,1.141,0.48
2991043,2016-17,BKN,0,0,1,0,0,0,1.9,0.8,-,1.232,0.53
2991043,2017-18,BKN,3,0,0,0,0,0,2.0,0.5,-,1.167,0.49
2991043,2018-19,BKN,0,0,0,0,2,0,2.3,0.6,-,1.133,0.48
2991043,2019-20,BKN,2,1,0,0,0,0,1.7,0.4,-,1.15,0.48
2991043,2020-21,BKN,2,0,0,0,1,0,2.8,0.5,-,1.11,0.49
2991043,2020-21,IND,4,0,0,0,4,0,2.3,0.7,-,1.182,0.49
2991043,2021-22,IND,1,0,1,0,0,0,2.3,0.5,-,1.17,0.5
